task_id	dgp	n	ipw_transform	alpha	random_seed	strategy	test_thresh	learner	n_burn_in	reveal_batch_size	refit_batch_size	n_min	alpha_min	margin_width	substitute_t_test	train_ratio	binary	n_sims	task_label
4617	KangSchaferRCT	1500	True	0.05	2283202324	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.4	False	50	datasplit
4618	KangSchaferRCT	1500	True	0.05	1482722098	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.4	False	50	datasplit
4619	KangSchaferRCT	1500	True	0.05	3778981434	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.4	False	50	datasplit
4620	KangSchaferRCT	1500	True	0.05	2179317670	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.4	False	50	datasplit
4621	KangSchaferRCT	1500	True	0.05	2468659382	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.4	False	50	datasplit
4622	KangSchaferRCT	1500	True	0.05	3754757160	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.4	False	50	datasplit
4623	KangSchaferRCT	1500	True	0.05	127424038	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.4	False	50	datasplit
4624	KangSchaferRCT	1500	True	0.05	2119766412	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.4	False	50	datasplit
4625	KangSchaferRCT	1500	True	0.05	2900907711	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.4	False	50	datasplit
4626	KangSchaferRCT	1500	True	0.05	3016178442	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.4	False	50	datasplit
4627	KangSchaferRCT	1500	True	0.05	192644589	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.4	False	50	datasplit
4628	KangSchaferRCT	1500	True	0.05	4264115858	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.4	False	50	datasplit
4629	KangSchaferRCT	1500	True	0.05	1935299466	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.4	False	50	datasplit
4630	KangSchaferRCT	1500	True	0.05	564741452	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.4	False	50	datasplit
4631	KangSchaferRCT	1500	True	0.05	3991857278	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.4	False	50	datasplit
4632	KangSchaferRCT	1500	True	0.05	1179962925	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.4	False	50	datasplit
4633	KangSchaferRCT	1500	True	0.05	709545516	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.4	False	50	datasplit
4634	KangSchaferRCT	1500	True	0.05	1694691328	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.4	False	50	datasplit
4635	KangSchaferRCT	1500	True	0.05	1674488999	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.4	False	50	datasplit
4636	KangSchaferRCT	1500	True	0.05	1811738219	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.4	False	50	datasplit
4637	KangSchaferRCT	1500	True	0.05	3134726162	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.4	False	50	datasplit
4638	KangSchaferRCT	1500	True	0.05	1765322059	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.4	False	50	datasplit
4639	KangSchaferRCT	1500	True	0.05	3789271623	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.4	False	50	datasplit
4640	KangSchaferRCT	1500	True	0.05	3898159559	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.4	False	50	datasplit
4641	KangSchaferRCT	1500	True	0.05	2881678268	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.4	False	50	datasplit
4642	KangSchaferRCT	1500	True	0.05	3066746868	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.4	False	50	datasplit
4643	KangSchaferRCT	1500	True	0.05	1108845676	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.4	False	50	datasplit
4644	KangSchaferRCT	1500	True	0.05	2610933003	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.4	False	50	datasplit
4645	KangSchaferRCT	1500	True	0.05	2897418684	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.4	False	50	datasplit
4646	KangSchaferRCT	1500	True	0.05	1328745711	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.4	False	50	datasplit
4647	KangSchaferRCT	1500	True	0.05	1274435488	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.4	False	50	datasplit
4648	KangSchaferRCT	1500	True	0.05	3538152748	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.4	False	50	datasplit
4649	KangSchaferRCT	1500	True	0.05	3085630041	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.4	False	50	datasplit
4650	KangSchaferRCT	1500	True	0.05	4101953638	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.45	False	50	datasplit
4651	KangSchaferRCT	1500	True	0.05	4097541083	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.45	False	50	datasplit
4652	KangSchaferRCT	1500	True	0.05	3527019769	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.45	False	50	datasplit
4653	KangSchaferRCT	1500	True	0.05	3098361284	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.45	False	50	datasplit
4654	KangSchaferRCT	1500	True	0.05	6722055	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.45	False	50	datasplit
4655	KangSchaferRCT	1500	True	0.05	3706043544	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.45	False	50	datasplit
4656	KangSchaferRCT	1500	True	0.05	2733323098	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.45	False	50	datasplit
4657	KangSchaferRCT	1500	True	0.05	9035949	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.45	False	50	datasplit
4658	KangSchaferRCT	1500	True	0.05	219624790	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.45	False	50	datasplit
4659	KangSchaferRCT	1500	True	0.05	3081948829	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.45	False	50	datasplit
4660	KangSchaferRCT	1500	True	0.05	1106414572	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.45	False	50	datasplit
4661	KangSchaferRCT	1500	True	0.05	3563051438	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.45	False	50	datasplit
4662	KangSchaferRCT	1500	True	0.05	255656662	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.45	False	50	datasplit
4663	KangSchaferRCT	1500	True	0.05	174198448	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.45	False	50	datasplit
4664	KangSchaferRCT	1500	True	0.05	2593281710	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.45	False	50	datasplit
4665	KangSchaferRCT	1500	True	0.05	3743483731	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.45	False	50	datasplit
4666	KangSchaferRCT	1500	True	0.05	2948881233	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.45	False	50	datasplit
4667	KangSchaferRCT	1500	True	0.05	1102493329	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.45	False	50	datasplit
4668	KangSchaferRCT	1500	True	0.05	491720641	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.45	False	50	datasplit
4669	KangSchaferRCT	1500	True	0.05	2857407811	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.45	False	50	datasplit
4670	KangSchaferRCT	1500	True	0.05	1648575453	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.45	False	50	datasplit
4671	KangSchaferRCT	1500	True	0.05	3437498016	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.45	False	50	datasplit
4672	KangSchaferRCT	1500	True	0.05	1959520894	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.45	False	50	datasplit
4673	KangSchaferRCT	1500	True	0.05	2846122403	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.45	False	50	datasplit
4674	KangSchaferRCT	1500	True	0.05	1585070673	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.45	False	50	datasplit
4675	KangSchaferRCT	1500	True	0.05	396360164	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.45	False	50	datasplit
4676	KangSchaferRCT	1500	True	0.05	519798418	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.45	False	50	datasplit
4677	KangSchaferRCT	1500	True	0.05	2561181422	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.45	False	50	datasplit
4678	KangSchaferRCT	1500	True	0.05	1799367067	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.45	False	50	datasplit
4679	KangSchaferRCT	1500	True	0.05	2360443815	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.45	False	50	datasplit
4680	KangSchaferRCT	1500	True	0.05	3226285139	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.45	False	50	datasplit
4681	KangSchaferRCT	1500	True	0.05	3866850416	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.45	False	50	datasplit
4682	KangSchaferRCT	1500	True	0.05	304975584	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.45	False	50	datasplit
4683	KangSchaferRCT	1500	True	0.05	1736196427	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.45	False	50	datasplit
4684	KangSchaferRCT	1500	True	0.05	344370553	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.45	False	50	datasplit
4685	KangSchaferRCT	1500	True	0.05	1379032818	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.45	False	50	datasplit
4686	KangSchaferRCT	1500	True	0.05	1523731086	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.45	False	50	datasplit
4687	KangSchaferRCT	1500	True	0.05	3220584488	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.45	False	50	datasplit
4688	KangSchaferRCT	1500	True	0.05	4044681126	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.45	False	50	datasplit
4689	KangSchaferRCT	1500	True	0.05	1772427009	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.45	False	50	datasplit
4690	KangSchaferRCT	1500	True	0.05	2871497662	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.45	False	50	datasplit
4691	KangSchaferRCT	1500	True	0.05	2774961948	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.45	False	50	datasplit
4692	KangSchaferRCT	1500	True	0.05	2914865256	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.45	False	50	datasplit
4693	KangSchaferRCT	1500	True	0.05	2776481993	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.45	False	50	datasplit
4694	KangSchaferRCT	1500	True	0.05	1554434497	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.45	False	50	datasplit
4695	KangSchaferRCT	1500	True	0.05	3814098738	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.45	False	50	datasplit
4696	KangSchaferRCT	1500	True	0.05	2549753674	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.45	False	50	datasplit
4697	KangSchaferRCT	1500	True	0.05	2571364300	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.45	False	50	datasplit
4698	KangSchaferRCT	1500	True	0.05	43513097	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.45	False	50	datasplit
4699	KangSchaferRCT	1500	True	0.05	2156733325	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.45	False	50	datasplit
4700	KangSchaferRCT	1500	True	0.05	2732011729	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.5	False	50	datasplit
4701	KangSchaferRCT	1500	True	0.05	596447794	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.5	False	50	datasplit
4702	KangSchaferRCT	1500	True	0.05	3922537589	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.5	False	50	datasplit
4703	KangSchaferRCT	1500	True	0.05	497089224	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.5	False	50	datasplit
4704	KangSchaferRCT	1500	True	0.05	2630983032	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.5	False	50	datasplit
4705	KangSchaferRCT	1500	True	0.05	662806054	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.5	False	50	datasplit
4706	KangSchaferRCT	1500	True	0.05	3752506907	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.5	False	50	datasplit
4707	KangSchaferRCT	1500	True	0.05	738083586	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.5	False	50	datasplit
4708	KangSchaferRCT	1500	True	0.05	3109440595	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.5	False	50	datasplit
4709	KangSchaferRCT	1500	True	0.05	2739661253	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.5	False	50	datasplit
4710	KangSchaferRCT	1500	True	0.05	517794458	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.5	False	50	datasplit
4711	KangSchaferRCT	1500	True	0.05	3182490228	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.5	False	50	datasplit
4712	KangSchaferRCT	1500	True	0.05	3876007425	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.5	False	50	datasplit
4713	KangSchaferRCT	1500	True	0.05	2276296284	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.5	False	50	datasplit
4714	KangSchaferRCT	1500	True	0.05	285374117	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.5	False	50	datasplit
4715	KangSchaferRCT	1500	True	0.05	3560604034	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.5	False	50	datasplit
4716	KangSchaferRCT	1500	True	0.05	2293372815	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.5	False	50	datasplit
4717	KangSchaferRCT	1500	True	0.05	4257443165	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.5	False	50	datasplit
4718	KangSchaferRCT	1500	True	0.05	610474279	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.5	False	50	datasplit
4719	KangSchaferRCT	1500	True	0.05	3521927425	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.5	False	50	datasplit
4720	KangSchaferRCT	1500	True	0.05	50279504	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.5	False	50	datasplit
4721	KangSchaferRCT	1500	True	0.05	2984497064	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.5	False	50	datasplit
4722	KangSchaferRCT	1500	True	0.05	1812623357	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.5	False	50	datasplit
4723	KangSchaferRCT	1500	True	0.05	2287038731	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.5	False	50	datasplit
4724	KangSchaferRCT	1500	True	0.05	1267190178	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.5	False	50	datasplit
4725	KangSchaferRCT	1500	True	0.05	1927809258	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.5	False	50	datasplit
4726	KangSchaferRCT	1500	True	0.05	2087356224	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.5	False	50	datasplit
4727	KangSchaferRCT	1500	True	0.05	362462518	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.5	False	50	datasplit
4728	KangSchaferRCT	1500	True	0.05	2479054636	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.5	False	50	datasplit
4729	KangSchaferRCT	1500	True	0.05	1715275726	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.5	False	50	datasplit
4730	KangSchaferRCT	1500	True	0.05	187857881	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.5	False	50	datasplit
4731	KangSchaferRCT	1500	True	0.05	3908998500	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.5	False	50	datasplit
4732	KangSchaferRCT	1500	True	0.05	528295124	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.5	False	50	datasplit
4733	KangSchaferRCT	1500	True	0.05	3470430781	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.5	False	50	datasplit
4734	KangSchaferRCT	1500	True	0.05	2399350832	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.5	False	50	datasplit
4735	KangSchaferRCT	1500	True	0.05	927933566	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.5	False	50	datasplit
4736	KangSchaferRCT	1500	True	0.05	1473892574	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.5	False	50	datasplit
4737	KangSchaferRCT	1500	True	0.05	2004065176	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.5	False	50	datasplit
4738	KangSchaferRCT	1500	True	0.05	3131776278	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.5	False	50	datasplit
4739	KangSchaferRCT	1500	True	0.05	3507799447	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.5	False	50	datasplit
4740	KangSchaferRCT	1500	True	0.05	2801571320	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.5	False	50	datasplit
4741	KangSchaferRCT	1500	True	0.05	289414437	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.5	False	50	datasplit
4742	KangSchaferRCT	1500	True	0.05	3631843099	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.5	False	50	datasplit
4743	KangSchaferRCT	1500	True	0.05	1663838484	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.5	False	50	datasplit
4744	KangSchaferRCT	1500	True	0.05	2974234037	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.5	False	50	datasplit
4745	KangSchaferRCT	1500	True	0.05	3658630250	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.5	False	50	datasplit
4746	KangSchaferRCT	1500	True	0.05	1846539921	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.5	False	50	datasplit
4747	KangSchaferRCT	1500	True	0.05	1734728099	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.5	False	50	datasplit
4748	KangSchaferRCT	1500	True	0.05	2890369634	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.5	False	50	datasplit
4749	KangSchaferRCT	1500	True	0.05	333352364	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.5	False	50	datasplit
4750	KangSchaferRCT	1500	True	0.05	1182753142	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.55	False	50	datasplit
4751	KangSchaferRCT	1500	True	0.05	2330167368	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.55	False	50	datasplit
4752	KangSchaferRCT	1500	True	0.05	1315606452	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.55	False	50	datasplit
4753	KangSchaferRCT	1500	True	0.05	3701155813	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.55	False	50	datasplit
4754	KangSchaferRCT	1500	True	0.05	3388665465	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.55	False	50	datasplit
4755	KangSchaferRCT	1500	True	0.05	2535257117	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.55	False	50	datasplit
4756	KangSchaferRCT	1500	True	0.05	1917357243	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.55	False	50	datasplit
4757	KangSchaferRCT	1500	True	0.05	971861355	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.55	False	50	datasplit
4758	KangSchaferRCT	1500	True	0.05	3429017441	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.55	False	50	datasplit
4759	KangSchaferRCT	1500	True	0.05	1650296607	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.55	False	50	datasplit
4760	KangSchaferRCT	1500	True	0.05	3532277186	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.55	False	50	datasplit
4761	KangSchaferRCT	1500	True	0.05	1933265090	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.55	False	50	datasplit
4762	KangSchaferRCT	1500	True	0.05	3683202203	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.55	False	50	datasplit
4763	KangSchaferRCT	1500	True	0.05	2487930027	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.55	False	50	datasplit
4764	KangSchaferRCT	1500	True	0.05	3936918350	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.55	False	50	datasplit
4765	KangSchaferRCT	1500	True	0.05	3261387816	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.55	False	50	datasplit
4766	KangSchaferRCT	1500	True	0.05	1851067454	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.55	False	50	datasplit
4767	KangSchaferRCT	1500	True	0.05	424658966	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.55	False	50	datasplit
4768	KangSchaferRCT	1500	True	0.05	1369522535	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.55	False	50	datasplit
4769	KangSchaferRCT	1500	True	0.05	3821026378	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.55	False	50	datasplit
4770	KangSchaferRCT	1500	True	0.05	2500524591	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.55	False	50	datasplit
4771	KangSchaferRCT	1500	True	0.05	52869791	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.55	False	50	datasplit
4772	KangSchaferRCT	1500	True	0.05	1594173433	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.55	False	50	datasplit
4773	KangSchaferRCT	1500	True	0.05	1589362682	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.55	False	50	datasplit
4774	KangSchaferRCT	1500	True	0.05	2581593912	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.55	False	50	datasplit
4775	KangSchaferRCT	1500	True	0.05	117769333	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.55	False	50	datasplit
4776	KangSchaferRCT	1500	True	0.05	3030468195	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.55	False	50	datasplit
4777	KangSchaferRCT	1500	True	0.05	1687811451	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.55	False	50	datasplit
4778	KangSchaferRCT	1500	True	0.05	2956677024	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.55	False	50	datasplit
4779	KangSchaferRCT	1500	True	0.05	2258347927	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.55	False	50	datasplit
4780	KangSchaferRCT	1500	True	0.05	1608692390	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.55	False	50	datasplit
4781	KangSchaferRCT	1500	True	0.05	2197654817	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.55	False	50	datasplit
4782	KangSchaferRCT	1500	True	0.05	716659127	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.55	False	50	datasplit
4783	KangSchaferRCT	1500	True	0.05	711368347	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.55	False	50	datasplit
4784	KangSchaferRCT	1500	True	0.05	1849109412	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.55	False	50	datasplit
4785	KangSchaferRCT	1500	True	0.05	2773434374	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.55	False	50	datasplit
4786	KangSchaferRCT	1500	True	0.05	612437187	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.55	False	50	datasplit
4787	KangSchaferRCT	1500	True	0.05	192321956	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.55	False	50	datasplit
4788	KangSchaferRCT	1500	True	0.05	3822937655	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.55	False	50	datasplit
4789	KangSchaferRCT	1500	True	0.05	3272364864	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.55	False	50	datasplit
4790	KangSchaferRCT	1500	True	0.05	1485532352	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.55	False	50	datasplit
4791	KangSchaferRCT	1500	True	0.05	4065806894	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.55	False	50	datasplit
4792	KangSchaferRCT	1500	True	0.05	663399571	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.55	False	50	datasplit
4793	KangSchaferRCT	1500	True	0.05	1459296018	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.55	False	50	datasplit
4794	KangSchaferRCT	1500	True	0.05	109297308	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.55	False	50	datasplit
4795	KangSchaferRCT	1500	True	0.05	2221526217	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.55	False	50	datasplit
4796	KangSchaferRCT	1500	True	0.05	2773786043	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.55	False	50	datasplit
4797	KangSchaferRCT	1500	True	0.05	1627407249	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.55	False	50	datasplit
4798	KangSchaferRCT	1500	True	0.05	2735474651	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.55	False	50	datasplit
4799	KangSchaferRCT	1500	True	0.05	28820898	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.55	False	50	datasplit
4800	KangSchaferRCT	1500	True	0.05	1462883754	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.6	False	50	datasplit
4801	KangSchaferRCT	1500	True	0.05	1657318382	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.6	False	50	datasplit
4802	KangSchaferRCT	1500	True	0.05	308000222	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.6	False	50	datasplit
4803	KangSchaferRCT	1500	True	0.05	3400412634	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.6	False	50	datasplit
4804	KangSchaferRCT	1500	True	0.05	1759342717	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.6	False	50	datasplit
4805	KangSchaferRCT	1500	True	0.05	2559752586	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.6	False	50	datasplit
4806	KangSchaferRCT	1500	True	0.05	1336668976	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.6	False	50	datasplit
4807	KangSchaferRCT	1500	True	0.05	434908016	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.6	False	50	datasplit
4808	KangSchaferRCT	1500	True	0.05	2908210981	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.6	False	50	datasplit
4809	KangSchaferRCT	1500	True	0.05	3638436415	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.6	False	50	datasplit
4810	KangSchaferRCT	1500	True	0.05	2601802052	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.6	False	50	datasplit
4811	KangSchaferRCT	1500	True	0.05	2280994183	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.6	False	50	datasplit
4812	KangSchaferRCT	1500	True	0.05	1565918113	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.6	False	50	datasplit
4813	KangSchaferRCT	1500	True	0.05	3615174319	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.6	False	50	datasplit
4814	KangSchaferRCT	1500	True	0.05	935841395	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.6	False	50	datasplit
4815	KangSchaferRCT	1500	True	0.05	2492032439	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.6	False	50	datasplit
4816	KangSchaferRCT	1500	True	0.05	4243582155	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.6	False	50	datasplit
4817	KangSchaferRCT	1500	True	0.05	2403843557	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.6	False	50	datasplit
4818	KangSchaferRCT	1500	True	0.05	1949922112	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.6	False	50	datasplit
