dgp	n	sigma	tau	alpha	test_thresh	learner	subgroup_size	strategy	bonf_strategy	n_burn_in	margin_width	train_ratio	n_min	reveal_batch_prop	refit_batch_prop	n_sims	task_id	random_seed
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.3	30			50	5340	2769534955
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.3	30			50	5341	224191403
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.3	30			50	5342	1697074324
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.3	30			50	5343	2930000411
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.3	30			50	5344	3063200231
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.3	30			50	5345	2010706741
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.3	30			50	5346	855623093
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.3	30			50	5347	2487538752
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.3	30			50	5348	3823444323
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.3	30			50	5349	366538260
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.4	30			50	5350	1234414843
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.4	30			50	5351	184713450
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.4	30			50	5352	1579628770
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.4	30			50	5353	2864170508
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.4	30			50	5354	249503032
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.4	30			50	5355	3536087088
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.4	30			50	5356	478941301
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.4	30			50	5357	3358730293
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.4	30			50	5358	2215609993
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.4	30			50	5359	2335627828
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.4	30			50	5360	1149301803
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.4	30			50	5361	428924718
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.4	30			50	5362	3588360244
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.4	30			50	5363	2955128393
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.4	30			50	5364	63107629
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.4	30			50	5365	1038904844
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.4	30			50	5366	1628196516
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.4	30			50	5367	3913010277
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.4	30			50	5368	1448888087
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.4	30			50	5369	3600322305
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.4	30			50	5370	83011541
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.4	30			50	5371	3046776656
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.4	30			50	5372	534158179
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.4	30			50	5373	4075262349
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.4	30			50	5374	1776581769
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.4	30			50	5375	134955682
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.4	30			50	5376	2116837272
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.4	30			50	5377	3161956738
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.4	30			50	5378	1736411246
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.4	30			50	5379	1418381925
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.4	30			50	5380	2280359952
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.4	30			50	5381	3891523339
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.4	30			50	5382	2556071093
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.4	30			50	5383	1145361267
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.4	30			50	5384	42622487
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.4	30			50	5385	3113234972
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.4	30			50	5386	1993273514
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.4	30			50	5387	3769465240
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.4	30			50	5388	4138197731
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.4	30			50	5389	178914681
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.4	30			50	5390	2229226683
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.4	30			50	5391	1707883353
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.4	30			50	5392	2910021861
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.4	30			50	5393	3274092352
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.4	30			50	5394	1339445075
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.4	30			50	5395	1953861750
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.4	30			50	5396	3324267675
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.4	30			50	5397	1147841295
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.4	30			50	5398	3319672494
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.4	30			50	5399	944056784
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.5	30			50	5400	2238949479
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.5	30			50	5401	564866651
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.5	30			50	5402	4191947449
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.5	30			50	5403	3681343435
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.5	30			50	5404	539234074
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.5	30			50	5405	2471132661
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.5	30			50	5406	72789684
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.5	30			50	5407	328070825
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.5	30			50	5408	3307804346
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.5	30			50	5409	1643169966
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.5	30			50	5410	3466706653
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.5	30			50	5411	1579404008
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.5	30			50	5412	516286113
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.5	30			50	5413	780563876
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.5	30			50	5414	1140669573
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.5	30			50	5415	1870491014
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.5	30			50	5416	75386847
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.5	30			50	5417	1426355935
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.5	30			50	5418	1259750900
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.5	30			50	5419	1468035736
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.5	30			50	5420	3320619040
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.5	30			50	5421	3174094902
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.5	30			50	5422	2224623545
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.5	30			50	5423	958908934
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.5	30			50	5424	1495059187
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.5	30			50	5425	2756767544
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.5	30			50	5426	1596608125
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.5	30			50	5427	2450921483
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.5	30			50	5428	5813775
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.5	30			50	5429	2439938767
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.5	30			50	5430	1287633450
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.5	30			50	5431	2847594868
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.5	30			50	5432	2776519139
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.5	30			50	5433	2355282892
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.5	30			50	5434	4184133254
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.5	30			50	5435	3776371939
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.5	30			50	5436	3638098542
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.5	30			50	5437	2901594418
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.5	30			50	5438	101339592
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.5	30			50	5439	2349189279
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.5	30			50	5440	3859288394
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.5	30			50	5441	3563805447
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.5	30			50	5442	3363811552
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.5	30			50	5443	2603379670
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.5	30			50	5444	3351689944
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.5	30			50	5445	1250455031
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.5	30			50	5446	1967076807
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.5	30			50	5447	889465900
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.5	30			50	5448	1709419733
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.5	30			50	5449	654242874
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.6	30			50	5450	1301013123
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.6	30			50	5451	3863130727
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.6	30			50	5452	282157250
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.6	30			50	5453	3050008476
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.6	30			50	5454	980263400
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.6	30			50	5455	4026009756
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.6	30			50	5456	1059154529
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.6	30			50	5457	2591118561
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.6	30			50	5458	2079095195
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.6	30			50	5459	2033241292
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.6	30			50	5460	3210249294
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.6	30			50	5461	256480379
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.6	30			50	5462	2034997718
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.6	30			50	5463	2884681643
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.6	30			50	5464	248440025
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.6	30			50	5465	2500567555
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.6	30			50	5466	4113675865
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.6	30			50	5467	4252914791
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.6	30			50	5468	4048970120
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.6	30			50	5469	1027179126
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.6	30			50	5470	3372363396
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.6	30			50	5471	2279499575
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.6	30			50	5472	4257720927
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.6	30			50	5473	2795840467
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.6	30			50	5474	2338533809
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.6	30			50	5475	2768497994
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.6	30			50	5476	4135058574
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.6	30			50	5477	2410737439
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.6	30			50	5478	324721179
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.6	30			50	5479	3336880405
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.6	30			50	5480	1570586856
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.6	30			50	5481	880387600
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.6	30			50	5482	968005178
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.6	30			50	5483	3116545113
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.6	30			50	5484	841096683
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.6	30			50	5485	2661739718
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.6	30			50	5486	604744041
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.6	30			50	5487	3848613304
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.6	30			50	5488	2673246233
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.6	30			50	5489	3638672408
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.6	30			50	5490	3355751817
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.6	30			50	5491	1353546234
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.6	30			50	5492	2483772716
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.6	30			50	5493	1186430290
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.6	30			50	5494	631200010
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.6	30			50	5495	4216168908
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.6	30			50	5496	3483750068
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.6	30			50	5497	2264586695
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.6	30			50	5498	2731404647
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.6	30			50	5499	3893048387
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.7	30			50	5500	1667159022
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.7	30			50	5501	703863646
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.7	30			50	5502	2895367579
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.7	30			50	5503	2760886218
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.7	30			50	5504	1116283370
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.7	30			50	5505	3478323008
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.7	30			50	5506	1482589232
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.7	30			50	5507	4069031598
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.7	30			50	5508	3940571699
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.7	30			50	5509	1448864869
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.7	30			50	5510	1247707351
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.7	30			50	5511	3113770421
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.7	30			50	5512	2018584251
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.7	30			50	5513	2314184248
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.7	30			50	5514	3823127086
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.7	30			50	5515	260399262
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.7	30			50	5516	3039640040
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.7	30			50	5517	2963526317
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.7	30			50	5518	267160817
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.7	30			50	5519	2963942169
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.7	30			50	5520	632661744
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.7	30			50	5521	3996925809
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.7	30			50	5522	33679364
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.7	30			50	5523	2135940691
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.7	30			50	5524	2709788467
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.7	30			50	5525	988920168
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.7	30			50	5526	1922742730
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.7	30			50	5527	191400183
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.7	30			50	5528	576706101
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.7	30			50	5529	1785169568
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.7	30			50	5530	4114295729
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.7	30			50	5531	1296722341
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.7	30			50	5532	2274871194
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.7	30			50	5533	3268849377
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.7	30			50	5534	1038923790
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.7	30			50	5535	1521568479
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.7	30			50	5536	2150075964
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.7	30			50	5537	4076229753
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.7	30			50	5538	2918947092
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.7	30			50	5539	4133090861
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.7	30			50	5540	327444932
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.7	30			50	5541	2666782085
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.7	30			50	5542	1179843877
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.7	30			50	5543	3988565565
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.7	30			50	5544	3465890389
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.7	30			50	5545	3267844541
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.7	30			50	5546	1974245585
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.7	30			50	5547	2348744269
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.7	30			50	5548	2347530953
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.7	30			50	5549	774416685
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.8	30			50	5550	1858930572
