dgp	alpha	SPECIAL_TOKEN_NULLDGPS	n	d	binary	cov_type	err_type	SPECIAL_TOKEN_NULLDGPS_TRANSFORM_TYPE	test_thresh	learner	strategy	n_burn_in	margin_width	reveal_batch_prop	refit_batch_prop	n_min	shrink_to_boundary	n_sims	task_id	random_seed
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6057	3150301574
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6058	2715631182
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6059	499036374
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6060	854664717
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6061	3354351830
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6062	1796730258
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6063	3372703871
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6064	3225261877
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6065	2581716444
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6066	435393271
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6067	4253571475
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6068	1193368604
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6069	1396954903
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6070	1186781521
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6071	4042734398
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6072	1855507145
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6073	3928740200
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6074	4210651704
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6075	49309063
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6076	289921241
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6077	1933235773
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6078	2227803804
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6079	4196630729
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6080	770365456
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6081	442902849
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6082	4169024005
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6083	2352717369
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6084	486634820
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6085	4204590491
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6086	1733453117
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6087	2385834664
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6088	3169191876
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6089	815250513
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6090	3026038233
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6091	2500457939
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6092	1815605672
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6093	878065584
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6094	1488309978
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6095	2232112816
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6096	1707732171
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6097	318008902
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6098	1135057914
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6099	2600528258
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6100	881898249
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6101	2219595873
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6102	2074639704
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6103	3178968866
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6104	1153343695
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6105	2708837889
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6106	1234638459
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6107	2360540951
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6108	2820745801
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6109	2962577573
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6110	4159836181
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6111	618225817
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6112	2592602026
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6113	2557050294
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6114	330624294
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6115	739209434
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6116	324629148
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6117	3975087598
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6118	4086331621
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6119	293492755
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6120	1276854234
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6121	1848445480
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6122	395424693
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6123	2988427411
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6124	2572876907
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6125	1967190418
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6126	2678551123
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6127	395546082
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6128	2785306990
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6129	2376744769
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6130	1148482973
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6131	2755788084
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6132	64899873
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6133	3022764949
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6134	4144709442
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6135	1603138693
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6136	1077577422
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6137	2420901146
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6138	2903510793
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6139	1935683656
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6140	3034952160
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6141	2886458719
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6142	2619961903
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6143	2506358085
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6144	1343927016
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6145	2258105786
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6146	1164349539
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6147	1071699002
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6148	2566965755
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6149	8669441
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6150	3719852444
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6151	747675075
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6152	4066190400
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6153	502794834
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6154	454861977
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6155	1928804312
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6156	664983817
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6157	2629628724
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6158	4057611342
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6159	915193146
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6160	3163394709
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6161	4033219506
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6162	3792429615
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6163	28699540
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6164	870300538
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6165	3317007607
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6166	2523662101
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6167	2685234019
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6168	3011371617
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6169	1604405661
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6170	2921058328
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6171	216848364
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6172	1752998171
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6173	2695034304
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6174	66120560
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6175	1656197420
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6176	2503648323
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6177	4021236742
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6178	1087062832
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6179	2327829640
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6180	1933827235
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6181	4035772498
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6182	4112779136
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6183	946970249
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6184	1713843619
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6185	3116969032
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6186	3606920428
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6187	2651064365
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6188	809775721
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6189	3175734175
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6190	2888195871
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6191	921991429
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6192	4196212911
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6193	2856129701
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6194	437627536
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6195	2139067209
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6196	35733873
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6197	3190408986
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6198	1862223925
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6199	1404646065
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6200	397823394
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6201	3822765811
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6202	3214286330
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6203	362071380
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6204	3927956606
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6205	3466851736
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6206	1864105883
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6207	3699339630
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6208	1111158030
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6209	3510071939
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6210	1865748060
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6211	2202143098
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6212	3107184712
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6213	1882849178
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6214	38887321
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6215	4278913938
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6216	2531685623
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6217	984286043
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6218	2634067728
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6219	2348814378
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6220	2738850168
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6221	2880529448
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6222	1039476905
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6223	3010203569
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6224	3066833107
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6225	876279276
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6226	392523431
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6227	2808883238
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6228	855859568
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6229	3514870516
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6230	3768705174
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6231	214828142
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6232	3172791775
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6233	3914954163
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6234	59036718
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6235	126718975
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6236	1066767934
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6237	1528883936
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6238	920868856
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6239	67917165
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6240	1163104324
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6241	331335978
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6242	1063261103
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6243	3913437985
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6244	268548391
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6245	1524115658
NullDGPs	0.05	True	1300	150	True	expo	none	none	0.5	random_forest_learner	Chiseling	0.1	1	0.05	0.1	30	True	40	6246	1971134524
