dgp	n	d	s	q	tau	tau0	alpha	test_thresh	learner	task_label	strategy	n_burn_in	margin_width	alpha_init	n_min	reveal_batch_prop	refit_batch_prop	n_sims	task_id	random_seed
NonNegRCT	1000	2	2	0.8578947368421053	0.11656441717791412	-0.011656441717791411	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	4776	3030468195
NonNegRCT	1000	2	2	0.8578947368421053	0.11656441717791412	-0.011656441717791411	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	4777	1687811451
NonNegRCT	1000	2	2	0.8578947368421053	0.11656441717791412	-0.011656441717791411	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	4778	2956677024
NonNegRCT	1000	2	2	0.8578947368421053	0.11656441717791412	-0.011656441717791411	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	4779	2258347927
NonNegRCT	1000	2	2	0.8578947368421053	0.11656441717791412	-0.011656441717791411	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	TTestStrategy				30	0.01	0.05	250	4780	1608692390
NonNegRCT	1000	2	2	0.8578947368421053	0.11656441717791412	-0.011656441717791411	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	TTestStrategy				30	0.01	0.05	250	4781	2197654817
NonNegRCT	1000	2	2	0.8578947368421053	0.11656441717791412	-0.011656441717791411	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	TTestStrategy				30	0.01	0.05	250	4782	716659127
NonNegRCT	1000	2	2	0.8578947368421053	0.11656441717791412	-0.011656441717791411	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	TTestStrategy				30	0.01	0.05	250	4783	711368347
NonNegRCT	1000	2	2	0.8578947368421053	0.11656441717791412	-0.011656441717791411	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	TTestStrategy				30	0.01	0.05	250	4784	1849109412
NonNegRCT	1000	2	2	0.8578947368421053	0.11656441717791412	-0.011656441717791411	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	TTestStrategy				30	0.01	0.05	250	4785	2773434374
NonNegRCT	1000	2	2	0.8578947368421053	0.11656441717791412	-0.011656441717791411	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	TTestStrategy				30	0.01	0.05	250	4786	612437187
NonNegRCT	1000	2	2	0.8578947368421053	0.11656441717791412	-0.011656441717791411	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	TTestStrategy				30	0.01	0.05	250	4787	192321956
NonNegRCT	1000	2	2	0.8578947368421053	0.11656441717791412	-0.011656441717791411	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	TTestStrategy				30	0.01	0.05	250	4788	3822937655
NonNegRCT	1000	2	2	0.8578947368421053	0.11656441717791412	-0.011656441717791411	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	TTestStrategy				30	0.01	0.05	250	4789	3272364864
NonNegRCT	1000	2	2	0.8578947368421053	0.11656441717791412	-0.011656441717791411	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	OracleStrategy				30	0.01	0.05	250	4790	1485532352
NonNegRCT	1000	2	2	0.8578947368421053	0.11656441717791412	-0.011656441717791411	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	OracleStrategy				30	0.01	0.05	250	4791	4065806894
NonNegRCT	1000	2	2	0.8578947368421053	0.11656441717791412	-0.011656441717791411	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	OracleStrategy				30	0.01	0.05	250	4792	663399571
NonNegRCT	1000	2	2	0.8578947368421053	0.11656441717791412	-0.011656441717791411	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	OracleStrategy				30	0.01	0.05	250	4793	1459296018
NonNegRCT	1000	2	2	0.8578947368421053	0.11656441717791412	-0.011656441717791411	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	OracleStrategy				30	0.01	0.05	250	4794	109297308
NonNegRCT	1000	2	2	0.8578947368421053	0.11656441717791412	-0.011656441717791411	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	OracleStrategy				30	0.01	0.05	250	4795	2221526217
NonNegRCT	1000	2	2	0.8578947368421053	0.11656441717791412	-0.011656441717791411	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	OracleStrategy				30	0.01	0.05	250	4796	2773786043
NonNegRCT	1000	2	2	0.8578947368421053	0.11656441717791412	-0.011656441717791411	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	OracleStrategy				30	0.01	0.05	250	4797	1627407249
NonNegRCT	1000	2	2	0.8578947368421053	0.11656441717791412	-0.011656441717791411	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	OracleStrategy				30	0.01	0.05	250	4798	2735474651
NonNegRCT	1000	2	2	0.8578947368421053	0.11656441717791412	-0.011656441717791411	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	OracleStrategy				30	0.01	0.05	250	4799	28820898
NonNegRCT	1000	2	2	0.8578947368421053	0.11656441717791412	-0.011656441717791411	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	OracleSimulStrategy				30	0.01	0.05	250	4800	1462883754
NonNegRCT	1000	2	2	0.8578947368421053	0.11656441717791412	-0.011656441717791411	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	OracleSimulStrategy				30	0.01	0.05	250	4801	1657318382
NonNegRCT	1000	2	2	0.8578947368421053	0.11656441717791412	-0.011656441717791411	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	OracleSimulStrategy				30	0.01	0.05	250	4802	308000222
NonNegRCT	1000	2	2	0.8578947368421053	0.11656441717791412	-0.011656441717791411	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	OracleSimulStrategy				30	0.01	0.05	250	4803	3400412634
NonNegRCT	1000	2	2	0.8578947368421053	0.11656441717791412	-0.011656441717791411	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	OracleSimulStrategy				30	0.01	0.05	250	4804	1759342717
NonNegRCT	1000	2	2	0.8578947368421053	0.11656441717791412	-0.011656441717791411	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	OracleSimulStrategy				30	0.01	0.05	250	4805	2559752586
NonNegRCT	1000	2	2	0.8578947368421053	0.11656441717791412	-0.011656441717791411	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	OracleSimulStrategy				30	0.01	0.05	250	4806	1336668976
NonNegRCT	1000	2	2	0.8578947368421053	0.11656441717791412	-0.011656441717791411	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	OracleSimulStrategy				30	0.01	0.05	250	4807	434908016
NonNegRCT	1000	2	2	0.8578947368421053	0.11656441717791412	-0.011656441717791411	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	OracleSimulStrategy				30	0.01	0.05	250	4808	2908210981
NonNegRCT	1000	2	2	0.8578947368421053	0.11656441717791412	-0.011656441717791411	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	OracleSimulStrategy				30	0.01	0.05	250	4809	3638436415
NonNegRCT	1000	2	2	0.9052631578947369	0.11046511627906977	-0.011046511627906977	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	4810	2601802052
NonNegRCT	1000	2	2	0.9052631578947369	0.11046511627906977	-0.011046511627906977	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	4811	2280994183
NonNegRCT	1000	2	2	0.9052631578947369	0.11046511627906977	-0.011046511627906977	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	4812	1565918113
NonNegRCT	1000	2	2	0.9052631578947369	0.11046511627906977	-0.011046511627906977	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	4813	3615174319
NonNegRCT	1000	2	2	0.9052631578947369	0.11046511627906977	-0.011046511627906977	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	4814	935841395
NonNegRCT	1000	2	2	0.9052631578947369	0.11046511627906977	-0.011046511627906977	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	4815	2492032439
NonNegRCT	1000	2	2	0.9052631578947369	0.11046511627906977	-0.011046511627906977	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	4816	4243582155
NonNegRCT	1000	2	2	0.9052631578947369	0.11046511627906977	-0.011046511627906977	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	4817	2403843557
NonNegRCT	1000	2	2	0.9052631578947369	0.11046511627906977	-0.011046511627906977	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	4818	1949922112
NonNegRCT	1000	2	2	0.9052631578947369	0.11046511627906977	-0.011046511627906977	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	4819	452084766
NonNegRCT	1000	2	2	0.9052631578947369	0.11046511627906977	-0.011046511627906977	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	4820	2956115331
NonNegRCT	1000	2	2	0.9052631578947369	0.11046511627906977	-0.011046511627906977	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	4821	718804592
NonNegRCT	1000	2	2	0.9052631578947369	0.11046511627906977	-0.011046511627906977	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	4822	603670380
NonNegRCT	1000	2	2	0.9052631578947369	0.11046511627906977	-0.011046511627906977	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	4823	4174816689
NonNegRCT	1000	2	2	0.9052631578947369	0.11046511627906977	-0.011046511627906977	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	4824	2085591876
NonNegRCT	1000	2	2	0.9052631578947369	0.11046511627906977	-0.011046511627906977	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	4825	981343133
NonNegRCT	1000	2	2	0.9052631578947369	0.11046511627906977	-0.011046511627906977	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	4826	118269303
NonNegRCT	1000	2	2	0.9052631578947369	0.11046511627906977	-0.011046511627906977	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	4827	4198124887
NonNegRCT	1000	2	2	0.9052631578947369	0.11046511627906977	-0.011046511627906977	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	4828	2170913210
NonNegRCT	1000	2	2	0.9052631578947369	0.11046511627906977	-0.011046511627906977	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	4829	2284547650
NonNegRCT	1000	2	2	0.9052631578947369	0.11046511627906977	-0.011046511627906977	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	4830	4140423242
NonNegRCT	1000	2	2	0.9052631578947369	0.11046511627906977	-0.011046511627906977	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	4831	583209516
NonNegRCT	1000	2	2	0.9052631578947369	0.11046511627906977	-0.011046511627906977	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	4832	1650155267
NonNegRCT	1000	2	2	0.9052631578947369	0.11046511627906977	-0.011046511627906977	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	4833	426499737
NonNegRCT	1000	2	2	0.9052631578947369	0.11046511627906977	-0.011046511627906977	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	4834	167486618
NonNegRCT	1000	2	2	0.9052631578947369	0.11046511627906977	-0.011046511627906977	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	4835	897064365
NonNegRCT	1000	2	2	0.9052631578947369	0.11046511627906977	-0.011046511627906977	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	4836	132954101
NonNegRCT	1000	2	2	0.9052631578947369	0.11046511627906977	-0.011046511627906977	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	4837	3975582058
NonNegRCT	1000	2	2	0.9052631578947369	0.11046511627906977	-0.011046511627906977	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	4838	1666390463
NonNegRCT	1000	2	2	0.9052631578947369	0.11046511627906977	-0.011046511627906977	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	4839	1778761690
NonNegRCT	1000	2	2	0.9052631578947369	0.11046511627906977	-0.011046511627906977	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	4840	687301865
NonNegRCT	1000	2	2	0.9052631578947369	0.11046511627906977	-0.011046511627906977	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	4841	1698377266
NonNegRCT	1000	2	2	0.9052631578947369	0.11046511627906977	-0.011046511627906977	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	4842	100296497
NonNegRCT	1000	2	2	0.9052631578947369	0.11046511627906977	-0.011046511627906977	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	4843	1345210629
NonNegRCT	1000	2	2	0.9052631578947369	0.11046511627906977	-0.011046511627906977	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	4844	3247912762
NonNegRCT	1000	2	2	0.9052631578947369	0.11046511627906977	-0.011046511627906977	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	4845	631625852
NonNegRCT	1000	2	2	0.9052631578947369	0.11046511627906977	-0.011046511627906977	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	4846	1969341326
NonNegRCT	1000	2	2	0.9052631578947369	0.11046511627906977	-0.011046511627906977	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	4847	2095304948
NonNegRCT	1000	2	2	0.9052631578947369	0.11046511627906977	-0.011046511627906977	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	4848	1242296861
NonNegRCT	1000	2	2	0.9052631578947369	0.11046511627906977	-0.011046511627906977	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	4849	558550953
NonNegRCT	1000	2	2	0.9052631578947369	0.11046511627906977	-0.011046511627906977	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	4850	3865827812
NonNegRCT	1000	2	2	0.9052631578947369	0.11046511627906977	-0.011046511627906977	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	4851	3588360313
NonNegRCT	1000	2	2	0.9052631578947369	0.11046511627906977	-0.011046511627906977	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	4852	498813052
NonNegRCT	1000	2	2	0.9052631578947369	0.11046511627906977	-0.011046511627906977	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	4853	1590842916
NonNegRCT	1000	2	2	0.9052631578947369	0.11046511627906977	-0.011046511627906977	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	4854	4105640105
NonNegRCT	1000	2	2	0.9052631578947369	0.11046511627906977	-0.011046511627906977	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	4855	1609769083
NonNegRCT	1000	2	2	0.9052631578947369	0.11046511627906977	-0.011046511627906977	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	4856	1348476772
NonNegRCT	1000	2	2	0.9052631578947369	0.11046511627906977	-0.011046511627906977	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	4857	2035842082
NonNegRCT	1000	2	2	0.9052631578947369	0.11046511627906977	-0.011046511627906977	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	4858	3815664726
NonNegRCT	1000	2	2	0.9052631578947369	0.11046511627906977	-0.011046511627906977	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	4859	1907513989
NonNegRCT	1000	2	2	0.9052631578947369	0.11046511627906977	-0.011046511627906977	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	4860	2589619907
NonNegRCT	1000	2	2	0.9052631578947369	0.11046511627906977	-0.011046511627906977	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	4861	4272882449
NonNegRCT	1000	2	2	0.9052631578947369	0.11046511627906977	-0.011046511627906977	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	4862	3550681083
NonNegRCT	1000	2	2	0.9052631578947369	0.11046511627906977	-0.011046511627906977	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	4863	2342394056
NonNegRCT	1000	2	2	0.9052631578947369	0.11046511627906977	-0.011046511627906977	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	4864	4226304368
NonNegRCT	1000	2	2	0.9052631578947369	0.11046511627906977	-0.011046511627906977	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	4865	378823452
NonNegRCT	1000	2	2	0.9052631578947369	0.11046511627906977	-0.011046511627906977	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	4866	1238691916
NonNegRCT	1000	2	2	0.9052631578947369	0.11046511627906977	-0.011046511627906977	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	4867	2606518330
NonNegRCT	1000	2	2	0.9052631578947369	0.11046511627906977	-0.011046511627906977	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	4868	4128045486
NonNegRCT	1000	2	2	0.9052631578947369	0.11046511627906977	-0.011046511627906977	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	4869	651049597
NonNegRCT	1000	2	2	0.9052631578947369	0.11046511627906977	-0.011046511627906977	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	4870	1672812019
NonNegRCT	1000	2	2	0.9052631578947369	0.11046511627906977	-0.011046511627906977	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	4871	132876176
NonNegRCT	1000	2	2	0.9052631578947369	0.11046511627906977	-0.011046511627906977	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	4872	1655761004
NonNegRCT	1000	2	2	0.9052631578947369	0.11046511627906977	-0.011046511627906977	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	4873	4169305823
NonNegRCT	1000	2	2	0.9052631578947369	0.11046511627906977	-0.011046511627906977	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	4874	1461951471
NonNegRCT	1000	2	2	0.9052631578947369	0.11046511627906977	-0.011046511627906977	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	4875	3322324245
NonNegRCT	1000	2	2	0.9052631578947369	0.11046511627906977	-0.011046511627906977	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	4876	2325327939
NonNegRCT	1000	2	2	0.9052631578947369	0.11046511627906977	-0.011046511627906977	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	4877	4209536068
NonNegRCT	1000	2	2	0.9052631578947369	0.11046511627906977	-0.011046511627906977	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	4878	662047908
NonNegRCT	1000	2	2	0.9052631578947369	0.11046511627906977	-0.011046511627906977	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	4879	2052472296
NonNegRCT	1000	2	2	0.9052631578947369	0.11046511627906977	-0.011046511627906977	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	4880	2378172720
NonNegRCT	1000	2	2	0.9052631578947369	0.11046511627906977	-0.011046511627906977	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	4881	2286028684
NonNegRCT	1000	2	2	0.9052631578947369	0.11046511627906977	-0.011046511627906977	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	4882	2326604449
NonNegRCT	1000	2	2	0.9052631578947369	0.11046511627906977	-0.011046511627906977	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	4883	723001708
NonNegRCT	1000	2	2	0.9052631578947369	0.11046511627906977	-0.011046511627906977	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	4884	3272343381
NonNegRCT	1000	2	2	0.9052631578947369	0.11046511627906977	-0.011046511627906977	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	4885	1060459316
NonNegRCT	1000	2	2	0.9052631578947369	0.11046511627906977	-0.011046511627906977	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	4886	3580499322
NonNegRCT	1000	2	2	0.9052631578947369	0.11046511627906977	-0.011046511627906977	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	4887	3601541462
NonNegRCT	1000	2	2	0.9052631578947369	0.11046511627906977	-0.011046511627906977	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	4888	1891681202
NonNegRCT	1000	2	2	0.9052631578947369	0.11046511627906977	-0.011046511627906977	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	4889	1529805698
NonNegRCT	1000	2	2	0.9052631578947369	0.11046511627906977	-0.011046511627906977	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	4890	1298511401
NonNegRCT	1000	2	2	0.9052631578947369	0.11046511627906977	-0.011046511627906977	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	4891	3551143265
NonNegRCT	1000	2	2	0.9052631578947369	0.11046511627906977	-0.011046511627906977	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	4892	1113834911
NonNegRCT	1000	2	2	0.9052631578947369	0.11046511627906977	-0.011046511627906977	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	4893	3045190764
NonNegRCT	1000	2	2	0.9052631578947369	0.11046511627906977	-0.011046511627906977	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	4894	835903026
NonNegRCT	1000	2	2	0.9052631578947369	0.11046511627906977	-0.011046511627906977	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	4895	760943353
NonNegRCT	1000	2	2	0.9052631578947369	0.11046511627906977	-0.011046511627906977	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	4896	247594480
NonNegRCT	1000	2	2	0.9052631578947369	0.11046511627906977	-0.011046511627906977	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	4897	2179465556
NonNegRCT	1000	2	2	0.9052631578947369	0.11046511627906977	-0.011046511627906977	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	4898	1470802861
NonNegRCT	1000	2	2	0.9052631578947369	0.11046511627906977	-0.011046511627906977	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	4899	2909356414
NonNegRCT	1000	2	2	0.9052631578947369	0.11046511627906977	-0.011046511627906977	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	4900	1160705003
NonNegRCT	1000	2	2	0.9052631578947369	0.11046511627906977	-0.011046511627906977	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	4901	1009477140
NonNegRCT	1000	2	2	0.9052631578947369	0.11046511627906977	-0.011046511627906977	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	4902	4150731051
NonNegRCT	1000	2	2	0.9052631578947369	0.11046511627906977	-0.011046511627906977	0.05	0	nonneg_rct_causal_random_forest_learner	smallneg	Chiseling	0.1	1.0	0.025	30	0.01	0.05	25	4903	3567779978
