dgp	bart_path	n	alpha	test_thresh	n_min	learner	strategy	bonf_strategy	n_burn_in	margin_width	train_ratio	reveal_batch_prop	refit_batch_prop	n_sims	save_subgroup_membership	task_id	random_seed
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	0.0		0.01	0.05	25	False	8864	2040495473
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	0.0		0.01	0.05	25	False	8865	1425871022
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	0.0		0.01	0.05	25	False	8866	3961825086
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	0.0		0.01	0.05	25	False	8867	3357086283
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	0.0		0.01	0.05	25	False	8868	312394222
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	0.0		0.01	0.05	25	False	8869	1877121996
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	0.0		0.01	0.05	25	False	8870	1205171313
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	0.0		0.01	0.05	25	False	8871	2696146030
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	0.0		0.01	0.05	25	False	8872	1502971640
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	0.0		0.01	0.05	25	False	8873	2780810678
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	0.0		0.01	0.05	25	False	8874	3360493258
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	0.0		0.01	0.05	25	False	8875	3623900306
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	0.0		0.01	0.05	25	False	8876	4262817826
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	0.0		0.01	0.05	25	False	8877	1395532774
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	0.0		0.01	0.05	25	False	8878	1033671988
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	0.0		0.01	0.05	25	False	8879	2951911961
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	1.0		0.01	0.05	25	False	8880	3755121389
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	1.0		0.01	0.05	25	False	8881	4130108429
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	1.0		0.01	0.05	25	False	8882	3567497589
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	1.0		0.01	0.05	25	False	8883	3136371244
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	1.0		0.01	0.05	25	False	8884	964896171
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	1.0		0.01	0.05	25	False	8885	2103977687
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	1.0		0.01	0.05	25	False	8886	1715120360
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	1.0		0.01	0.05	25	False	8887	2708910784
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	1.0		0.01	0.05	25	False	8888	1759531570
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	1.0		0.01	0.05	25	False	8889	3176913834
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	1.0		0.01	0.05	25	False	8890	4201425782
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	1.0		0.01	0.05	25	False	8891	2629704405
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	1.0		0.01	0.05	25	False	8892	776924822
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	1.0		0.01	0.05	25	False	8893	71622071
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	1.0		0.01	0.05	25	False	8894	3432357365
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	1.0		0.01	0.05	25	False	8895	836545810
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	1.0		0.01	0.05	25	False	8896	1435346769
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	1.0		0.01	0.05	25	False	8897	3480934475
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	1.0		0.01	0.05	25	False	8898	3139064246
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	1.0		0.01	0.05	25	False	8899	1171025627
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	1.0		0.01	0.05	25	False	8900	1803933531
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	1.0		0.01	0.05	25	False	8901	3142035387
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	1.0		0.01	0.05	25	False	8902	2484036282
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	1.0		0.01	0.05	25	False	8903	1598244128
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	1.0		0.01	0.05	25	False	8904	3576040338
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	1.0		0.01	0.05	25	False	8905	2241476123
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	1.0		0.01	0.05	25	False	8906	3453864826
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	1.0		0.01	0.05	25	False	8907	291943091
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	1.0		0.01	0.05	25	False	8908	3721259260
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	1.0		0.01	0.05	25	False	8909	778357885
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	1.0		0.01	0.05	25	False	8910	256054448
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	1.0		0.01	0.05	25	False	8911	4111129636
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	1.0		0.01	0.05	25	False	8912	2972334489
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	1.0		0.01	0.05	25	False	8913	3823113826
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	1.0		0.01	0.05	25	False	8914	601241185
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	1.0		0.01	0.05	25	False	8915	2801500286
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	1.0		0.01	0.05	25	False	8916	1785927138
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	1.0		0.01	0.05	25	False	8917	1974158503
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	1.0		0.01	0.05	25	False	8918	2356169295
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	1.0		0.01	0.05	25	False	8919	2902372645
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	1.0		0.01	0.05	25	False	8920	1729752908
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	1.0		0.01	0.05	25	False	8921	2656910973
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	1.0		0.01	0.05	25	False	8922	2231715158
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	1.0		0.01	0.05	25	False	8923	2441913339
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	1.0		0.01	0.05	25	False	8924	4280047925
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	1.0		0.01	0.05	25	False	8925	254163605
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	1.0		0.01	0.05	25	False	8926	580753935
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	1.0		0.01	0.05	25	False	8927	2717866523
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	1.0		0.01	0.05	25	False	8928	2901061615
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	1.0		0.01	0.05	25	False	8929	3302486434
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	1.0		0.01	0.05	25	False	8930	1700811195
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	1.0		0.01	0.05	25	False	8931	4269548204
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	1.0		0.01	0.05	25	False	8932	571272749
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	1.0		0.01	0.05	25	False	8933	47582023
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	1.0		0.01	0.05	25	False	8934	681769195
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	1.0		0.01	0.05	25	False	8935	3136071094
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	1.0		0.01	0.05	25	False	8936	4077096950
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	1.0		0.01	0.05	25	False	8937	2455816405
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	1.0		0.01	0.05	25	False	8938	3777859668
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	1.0		0.01	0.05	25	False	8939	1864239897
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	1.0		0.01	0.05	25	False	8940	3895715559
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	1.0		0.01	0.05	25	False	8941	547909716
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	1.0		0.01	0.05	25	False	8942	4258600856
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	1.0		0.01	0.05	25	False	8943	1757007336
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	1.0		0.01	0.05	25	False	8944	894707776
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	1.0		0.01	0.05	25	False	8945	1522038405
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	1.0		0.01	0.05	25	False	8946	1526600342
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	1.0		0.01	0.05	25	False	8947	1300644466
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	1.0		0.01	0.05	25	False	8948	2874273855
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	1.0		0.01	0.05	25	False	8949	3139104086
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	1.0		0.01	0.05	25	False	8950	2077916074
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	1.0		0.01	0.05	25	False	8951	3009593194
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	1.0		0.01	0.05	25	False	8952	1796969366
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	1.0		0.01	0.05	25	False	8953	2529822047
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	1.0		0.01	0.05	25	False	8954	1536787613
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	1.0		0.01	0.05	25	False	8955	4031534668
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	1.0		0.01	0.05	25	False	8956	2550268394
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	1.0		0.01	0.05	25	False	8957	1502613137
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	1.0		0.01	0.05	25	False	8958	2472154966
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	1.0		0.01	0.05	25	False	8959	1047121358
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	1.0		0.01	0.05	25	False	8960	693456096
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	1.0		0.01	0.05	25	False	8961	2817083284
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	1.0		0.01	0.05	25	False	8962	2026107192
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	1.0		0.01	0.05	25	False	8963	853899878
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	1.0		0.01	0.05	25	False	8964	2377143190
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	1.0		0.01	0.05	25	False	8965	1352959834
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	1.0		0.01	0.05	25	False	8966	2449363756
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	1.0		0.01	0.05	25	False	8967	964660139
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	1.0		0.01	0.05	25	False	8968	902403537
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	1.0		0.01	0.05	25	False	8969	297012311
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	1.0		0.01	0.05	25	False	8970	3188031346
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	1.0		0.01	0.05	25	False	8971	3554080046
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	1.0		0.01	0.05	25	False	8972	108229287
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	1.0		0.01	0.05	25	False	8973	1093243314
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	1.0		0.01	0.05	25	False	8974	1523991209
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	1.0		0.01	0.05	25	False	8975	2031637638
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	1.0		0.01	0.05	25	False	8976	3350987825
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	1.0		0.01	0.05	25	False	8977	186037679
BARTDataset	/n/home04/ncheng/research/chiseling/chiseling/notebooks/bart_analysis/bart_dataset_processed.tsv.gz	10000	0.05	0.45	100	causal_random_forest_classifier_learner	Chiseling		0.8	1.0		0.01	0.05	25	False	8978	2421901651
