dgp	n	d	s	rho	theta	tau	alpha	test_thresh	learner	subgroup_size	strategy	bonf_strategy	n_burn_in	margin_width	train_ratio	n_min	n_sims	task_id	random_seed
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	Chiseling		0.5		30	100	7063	890230666
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	Chiseling		0.5		30	100	7064	1401249901
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	Chiseling		0.5		30	100	7065	2708324543
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	Chiseling		0.5		30	100	7066	1285841799
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	Chiseling		0.5		30	100	7067	943633500
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	Chiseling		0.5		30	100	7068	998605661
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	Chiseling		0.5		30	100	7069	88136247
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	Chiseling		0.5		30	100	7070	556966971
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	Chiseling		0.5		30	100	7071	3550298761
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	Chiseling		0.5		30	100	7072	1101500454
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	Chiseling		0.5		30	100	7073	1570221595
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	Chiseling		0.5		30	100	7074	1526086704
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	Chiseling		1.0		30	100	7075	1519115683
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	Chiseling		1.0		30	100	7076	2894783100
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	Chiseling		1.0		30	100	7077	1299137548
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	Chiseling		1.0		30	100	7078	268713951
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	Chiseling		1.0		30	100	7079	4189196323
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	Chiseling		1.0		30	100	7080	904120420
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	Chiseling		1.0		30	100	7081	730640153
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	Chiseling		1.0		30	100	7082	3474730069
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	Chiseling		1.0		30	100	7083	3857903107
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	Chiseling		1.0		30	100	7084	631024862
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	Chiseling		1.0		30	100	7085	3336344913
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	Chiseling		1.0		30	100	7086	1471649727
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	Chiseling		1.0		30	100	7087	328478885
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	Chiseling		1.0		30	100	7088	3713681790
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	Chiseling		1.0		30	100	7089	4237969239
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	Chiseling		1.0		30	100	7090	665399166
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	Chiseling		1.0		30	100	7091	1165507959
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	Chiseling		1.0		30	100	7092	355352022
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	Chiseling		1.0		30	100	7093	423410453
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	Chiseling		1.0		30	100	7094	2081074817
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	Chiseling		1.0		30	100	7095	3561877534
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	Chiseling		1.0		30	100	7096	1298881910
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	Chiseling		1.0		30	100	7097	3035148298
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	Chiseling		1.0		30	100	7098	2419820507
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	Chiseling		1.0		30	100	7099	2650934573
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	DataSplittingStrategy				30	50	7100	3452315743
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	DataSplittingStrategy				30	50	7101	669932733
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	DataSplittingStrategy				30	50	7102	589048260
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	DataSplittingStrategy				30	50	7103	2055125183
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	DataSplittingStrategy				30	50	7104	2494083557
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	DataSplittingStrategy				30	50	7105	3352462601
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	DataSplittingStrategy				30	50	7106	2171143591
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	DataSplittingStrategy				30	50	7107	1304054911
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	DataSplittingStrategy				30	50	7108	618813677
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	DataSplittingStrategy				30	50	7109	1338697623
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	DataSplittingStrategy				30	50	7110	2680053090
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	DataSplittingStrategy				30	50	7111	13490091
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	DataSplittingStrategy				30	50	7112	1175276655
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	DataSplittingStrategy				30	50	7113	748369723
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	DataSplittingStrategy				30	50	7114	2095232445
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	DataSplittingStrategy				30	50	7115	3759838550
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	DataSplittingStrategy				30	50	7116	353356944
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	DataSplittingStrategy				30	50	7117	1897286720
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	DataSplittingStrategy				30	50	7118	1973898486
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	DataSplittingStrategy				30	50	7119	4227255006
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	DataSplittingStrategy				30	50	7120	1316250590
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	DataSplittingStrategy				30	50	7121	1699552745
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	DataSplittingStrategy				30	50	7122	3532100408
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	DataSplittingStrategy				30	50	7123	3071702454
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	DataSplittingStrategy				30	50	7124	244721769
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	DataSplittingStrategy				30	50	7125	1210833076
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	DataSplittingStrategy				30	50	7126	1797904567
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	DataSplittingStrategy				30	50	7127	1562550497
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	DataSplittingStrategy				30	50	7128	1968947976
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	DataSplittingStrategy				30	50	7129	819161877
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	DataSplittingStrategy				30	50	7130	3113877388
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	DataSplittingStrategy				30	50	7131	1490621528
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	DataSplittingStrategy				30	50	7132	2466546351
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	DataSplittingStrategy				30	50	7133	2350367249
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	DataSplittingStrategy				30	50	7134	2865655154
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	DataSplittingStrategy				30	50	7135	4259632075
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	DataSplittingStrategy				30	50	7136	3337401255
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	DataSplittingStrategy				30	50	7137	2852724624
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	DataSplittingStrategy				30	50	7138	3703133582
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	DataSplittingStrategy				30	50	7139	855754857
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	DataSplittingStrategy				30	50	7140	1348085006
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	DataSplittingStrategy				30	50	7141	193107918
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	DataSplittingStrategy				30	50	7142	2310789950
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	DataSplittingStrategy				30	50	7143	542696950
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	DataSplittingStrategy				30	50	7144	3608236710
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	DataSplittingStrategy				30	50	7145	2416156172
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	DataSplittingStrategy				30	50	7146	4249660240
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	DataSplittingStrategy				30	50	7147	3286338591
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	DataSplittingStrategy				30	50	7148	3820456328
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	DataSplittingStrategy				30	50	7149	4039069735
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	SimulDataSplittingStrategy				30	50	7150	1595439763
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	SimulDataSplittingStrategy				30	50	7151	67960025
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	SimulDataSplittingStrategy				30	50	7152	838233818
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	SimulDataSplittingStrategy				30	50	7153	2245237716
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	SimulDataSplittingStrategy				30	50	7154	2101924945
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	SimulDataSplittingStrategy				30	50	7155	2022359884
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	SimulDataSplittingStrategy				30	50	7156	3185325775
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	SimulDataSplittingStrategy				30	50	7157	2817734856
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	SimulDataSplittingStrategy				30	50	7158	2115568062
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	SimulDataSplittingStrategy				30	50	7159	2403372875
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	SimulDataSplittingStrategy				30	50	7160	2075245995
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	SimulDataSplittingStrategy				30	50	7161	2950810661
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	SimulDataSplittingStrategy				30	50	7162	3600172242
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	SimulDataSplittingStrategy				30	50	7163	2826443195
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	SimulDataSplittingStrategy				30	50	7164	1552217414
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	SimulDataSplittingStrategy				30	50	7165	502561528
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	SimulDataSplittingStrategy				30	50	7166	3692789986
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	SimulDataSplittingStrategy				30	50	7167	3434762287
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	SimulDataSplittingStrategy				30	50	7168	1747213329
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	SimulDataSplittingStrategy				30	50	7169	529279887
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	SimulDataSplittingStrategy				30	50	7170	1409750454
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	SimulDataSplittingStrategy				30	50	7171	3000166182
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	SimulDataSplittingStrategy				30	50	7172	1949871811
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	SimulDataSplittingStrategy				30	50	7173	1787330746
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	SimulDataSplittingStrategy				30	50	7174	3274684760
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	SimulDataSplittingStrategy				30	50	7175	2206972127
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	SimulDataSplittingStrategy				30	50	7176	541174589
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	SimulDataSplittingStrategy				30	50	7177	3879635431
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	SimulDataSplittingStrategy				30	50	7178	843614092
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	SimulDataSplittingStrategy				30	50	7179	3822021484
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	SimulDataSplittingStrategy				30	50	7180	4086424400
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	SimulDataSplittingStrategy				30	50	7181	3512666096
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	SimulDataSplittingStrategy				30	50	7182	753730788
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	SimulDataSplittingStrategy				30	50	7183	2191070597
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	SimulDataSplittingStrategy				30	50	7184	2438370258
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	SimulDataSplittingStrategy				30	50	7185	3162125900
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	SimulDataSplittingStrategy				30	50	7186	2488136696
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	SimulDataSplittingStrategy				30	50	7187	2202876091
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	SimulDataSplittingStrategy				30	50	7188	2102921049
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	SimulDataSplittingStrategy				30	50	7189	3734929677
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	SimulDataSplittingStrategy				30	50	7190	2769159774
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	SimulDataSplittingStrategy				30	50	7191	1729909045
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	SimulDataSplittingStrategy				30	50	7192	987098243
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	SimulDataSplittingStrategy				30	50	7193	4167129083
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	SimulDataSplittingStrategy				30	50	7194	2373666342
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	SimulDataSplittingStrategy				30	50	7195	4004295751
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	SimulDataSplittingStrategy				30	50	7196	1598471960
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	SimulDataSplittingStrategy				30	50	7197	3185158988
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	SimulDataSplittingStrategy				30	50	7198	2841839263
HeterogeneousLinearRCT	10000	100	5	0.2	0.4	-0.772	0.05	0	ridgecv_learner	0.05	BonferroniCombiner	SimulDataSplittingStrategy				30	50	7199	1200082106
HeterogeneousLinearRCT	25000	100	5	0.2	0.5	-1.375	0.05	0	ridgecv_learner	0.01	Chiseling		0.1	0.0		30	100	7200	606550501
HeterogeneousLinearRCT	25000	100	5	0.2	0.5	-1.375	0.05	0	ridgecv_learner	0.01	Chiseling		0.1	0.0		30	100	7201	565447870
HeterogeneousLinearRCT	25000	100	5	0.2	0.5	-1.375	0.05	0	ridgecv_learner	0.01	Chiseling		0.1	0.0		30	100	7202	2451899813
HeterogeneousLinearRCT	25000	100	5	0.2	0.5	-1.375	0.05	0	ridgecv_learner	0.01	Chiseling		0.1	0.0		30	100	7203	3670923383
HeterogeneousLinearRCT	25000	100	5	0.2	0.5	-1.375	0.05	0	ridgecv_learner	0.01	Chiseling		0.1	0.0		30	100	7204	795730139
HeterogeneousLinearRCT	25000	100	5	0.2	0.5	-1.375	0.05	0	ridgecv_learner	0.01	Chiseling		0.1	0.0		30	100	7205	709967924
HeterogeneousLinearRCT	25000	100	5	0.2	0.5	-1.375	0.05	0	ridgecv_learner	0.01	Chiseling		0.1	0.0		30	100	7206	1196762845
HeterogeneousLinearRCT	25000	100	5	0.2	0.5	-1.375	0.05	0	ridgecv_learner	0.01	Chiseling		0.1	0.0		30	100	7207	3669022146
HeterogeneousLinearRCT	25000	100	5	0.2	0.5	-1.375	0.05	0	ridgecv_learner	0.01	Chiseling		0.1	0.0		30	100	7208	939351451
HeterogeneousLinearRCT	25000	100	5	0.2	0.5	-1.375	0.05	0	ridgecv_learner	0.01	Chiseling		0.1	0.0		30	100	7209	2107819650
HeterogeneousLinearRCT	25000	100	5	0.2	0.5	-1.375	0.05	0	ridgecv_learner	0.01	Chiseling		0.1	0.0		30	100	7210	785282284
HeterogeneousLinearRCT	25000	100	5	0.2	0.5	-1.375	0.05	0	ridgecv_learner	0.01	Chiseling		0.1	0.0		30	100	7211	1746148085
HeterogeneousLinearRCT	25000	100	5	0.2	0.5	-1.375	0.05	0	ridgecv_learner	0.01	Chiseling		0.1	0.0		30	100	7212	3546401505
HeterogeneousLinearRCT	25000	100	5	0.2	0.5	-1.375	0.05	0	ridgecv_learner	0.01	Chiseling		0.1	0.0		30	100	7213	3879174863
HeterogeneousLinearRCT	25000	100	5	0.2	0.5	-1.375	0.05	0	ridgecv_learner	0.01	Chiseling		0.1	0.0		30	100	7214	1227104661
HeterogeneousLinearRCT	25000	100	5	0.2	0.5	-1.375	0.05	0	ridgecv_learner	0.01	Chiseling		0.1	0.0		30	100	7215	2593520223
HeterogeneousLinearRCT	25000	100	5	0.2	0.5	-1.375	0.05	0	ridgecv_learner	0.01	Chiseling		0.1	0.0		30	100	7216	3981966332
HeterogeneousLinearRCT	25000	100	5	0.2	0.5	-1.375	0.05	0	ridgecv_learner	0.01	Chiseling		0.1	0.0		30	100	7217	2476538277
HeterogeneousLinearRCT	25000	100	5	0.2	0.5	-1.375	0.05	0	ridgecv_learner	0.01	Chiseling		0.1	0.0		30	100	7218	4165802695
HeterogeneousLinearRCT	25000	100	5	0.2	0.5	-1.375	0.05	0	ridgecv_learner	0.01	Chiseling		0.1	0.0		30	100	7219	2399881462
HeterogeneousLinearRCT	25000	100	5	0.2	0.5	-1.375	0.05	0	ridgecv_learner	0.01	Chiseling		0.1	0.0		30	100	7220	2453545031
HeterogeneousLinearRCT	25000	100	5	0.2	0.5	-1.375	0.05	0	ridgecv_learner	0.01	Chiseling		0.1	0.0		30	100	7221	1594160957
HeterogeneousLinearRCT	25000	100	5	0.2	0.5	-1.375	0.05	0	ridgecv_learner	0.01	Chiseling		0.1	0.0		30	100	7222	614185144
HeterogeneousLinearRCT	25000	100	5	0.2	0.5	-1.375	0.05	0	ridgecv_learner	0.01	Chiseling		0.1	0.0		30	100	7223	3374311429
HeterogeneousLinearRCT	25000	100	5	0.2	0.5	-1.375	0.05	0	ridgecv_learner	0.01	Chiseling		0.1	0.0		30	100	7224	1608672461
HeterogeneousLinearRCT	25000	100	5	0.2	0.5	-1.375	0.05	0	ridgecv_learner	0.01	Chiseling		0.1	0.5		30	100	7225	1085761055
