dgp	alpha	SPECIAL_TOKEN_NULLDGPS	n	d	binary	cov_type	err_type	SPECIAL_TOKEN_NULLDGPS_TRANSFORM_TYPE	test_thresh	learner	strategy	n_burn_in	margin_width	reveal_batch_prop	refit_batch_prop	shrink_to_boundary	n_min	n_sims	task_id	random_seed
NullDGPs	0.05	True	12888	50	False	corrnorm	expo	aipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1288	25	7172	1949871811
NullDGPs	0.05	True	12888	50	False	corrnorm	expo	aipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1288	25	7173	1787330746
NullDGPs	0.05	True	12888	50	False	corrnorm	expo	aipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1288	25	7174	3274684760
NullDGPs	0.05	True	12888	50	False	corrnorm	expo	aipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1288	25	7175	2206972127
NullDGPs	0.05	True	12888	50	False	corrnorm	expo	aipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1288	25	7176	541174589
NullDGPs	0.05	True	12888	50	False	corrnorm	expo	aipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1288	25	7177	3879635431
NullDGPs	0.05	True	12888	50	False	corrnorm	expo	aipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1288	25	7178	843614092
NullDGPs	0.05	True	12888	50	False	corrnorm	expo	aipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1288	25	7179	3822021484
NullDGPs	0.05	True	12888	50	False	corrnorm	expo	aipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1288	25	7180	4086424400
NullDGPs	0.05	True	12888	50	False	corrnorm	expo	aipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1288	25	7181	3512666096
NullDGPs	0.05	True	12888	50	False	corrnorm	expo	aipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1288	25	7182	753730788
NullDGPs	0.05	True	12888	50	False	corrnorm	expo	aipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1288	25	7183	2191070597
NullDGPs	0.05	True	12888	50	False	corrnorm	expo	aipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1288	25	7184	2438370258
NullDGPs	0.05	True	12888	50	False	corrnorm	expo	aipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1288	25	7185	3162125900
NullDGPs	0.05	True	12888	50	False	corrnorm	expo	aipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1288	25	7186	2488136696
NullDGPs	0.05	True	12888	50	False	corrnorm	expo	aipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1288	25	7187	2202876091
NullDGPs	0.05	True	12888	50	False	corrnorm	expo	aipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1288	25	7188	2102921049
NullDGPs	0.05	True	12888	50	False	corrnorm	expo	aipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1288	25	7189	3734929677
NullDGPs	0.05	True	12888	50	False	corrnorm	expo	aipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1288	25	7190	2769159774
NullDGPs	0.05	True	12888	50	False	corrnorm	expo	aipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1288	25	7191	1729909045
NullDGPs	0.05	True	12888	50	False	corrnorm	expo	aipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1288	25	7192	987098243
NullDGPs	0.05	True	12888	50	False	corrnorm	expo	aipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1288	25	7193	4167129083
NullDGPs	0.05	True	12888	50	False	corrnorm	expo	aipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1288	25	7194	2373666342
NullDGPs	0.05	True	12888	50	False	corrnorm	expo	aipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1288	25	7195	4004295751
NullDGPs	0.05	True	12888	50	False	corrnorm	expo	aipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1288	25	7196	1598471960
NullDGPs	0.05	True	12888	50	False	corrnorm	expo	aipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1288	25	7197	3185158988
NullDGPs	0.05	True	12888	50	False	corrnorm	expo	aipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1288	25	7198	2841839263
NullDGPs	0.05	True	12888	50	False	corrnorm	expo	aipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1288	25	7199	1200082106
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7200	606550501
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7201	565447870
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7202	2451899813
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7203	3670923383
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7204	795730139
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7205	709967924
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7206	1196762845
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7207	3669022146
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7208	939351451
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7209	2107819650
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7210	785282284
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7211	1746148085
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7212	3546401505
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7213	3879174863
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7214	1227104661
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7215	2593520223
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7216	3981966332
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7217	2476538277
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7218	4165802695
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7219	2399881462
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7220	2453545031
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7221	1594160957
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7222	614185144
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7223	3374311429
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7224	1608672461
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7225	1085761055
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7226	3426233954
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7227	4032523145
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7228	1577931138
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7229	3839637247
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7230	373736122
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7231	1449466955
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7232	2391372976
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7233	3133023034
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7234	3629766430
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7235	2461974876
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7236	3418477822
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7237	1450192708
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7238	752148157
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7239	4245668147
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7240	2889502040
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7241	108393598
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7242	947058600
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7243	1085106462
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7244	937194237
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7245	2233701076
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7246	3754109689
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7247	2241771091
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7248	1072319974
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7249	2529448318
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7250	1130638741
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7251	3228424579
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7252	2806284
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7253	2677816876
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7254	3739495038
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7255	2578189225
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7256	3404168817
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7257	229842864
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7258	2694357267
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7259	1617185267
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7260	3222366924
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7261	996671824
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7262	653043637
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7263	1139755939
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7264	1968484832
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7265	2380861312
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7266	1508475790
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7267	856868812
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7268	402767120
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7269	1262501783
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7270	2087914553
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7271	1018271047
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7272	3954546673
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7273	4073789146
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7274	172052588
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7275	4057308438
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7276	1251815085
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7277	2619679047
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7278	891381511
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7279	3970793786
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7280	1022832089
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7281	3375039598
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7282	3901696698
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7283	2533806860
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7284	2010341286
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7285	27639012
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7286	2002740720
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7287	3317932187
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7288	3266647512
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7289	3017164476
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7290	663538959
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7291	2642494326
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7292	2092788737
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7293	3265997557
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7294	1846772433
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7295	2202983934
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7296	2563711888
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7297	3024014621
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7298	4293067622
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7299	4016533516
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7300	3304757855
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7301	1614070257
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7302	1708820188
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7303	3041360109
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7304	3554313309
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7305	2043063633
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7306	733186828
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7307	2896524458
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7308	130840532
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7309	3276601949
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7310	878099092
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7311	195217007
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7312	1462056502
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7313	2777127760
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7314	2192927655
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7315	973845970
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7316	2641959539
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7317	2877767822
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7318	3911021768
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7319	2011462835
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7320	2189806281
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7321	3322383723
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7322	2152962526
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7323	530002484
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7324	215792086
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7325	2690034047
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7326	149943987
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7327	1196022685
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7328	2367213984
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7329	3663529784
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7330	1881962803
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7331	3987376776
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7332	3604252341
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7333	4279498094
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7334	690113536
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7335	3418825771
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7336	107252450
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7337	3237263178
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7338	1928606817
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7339	925568719
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7340	1019962632
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7341	1443139359
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7342	213092110
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7343	2000091275
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7344	3112125920
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7345	3321646316
NullDGPs	0.05	True	14000	50	False	corrnorm	expo	ipw	0	ridgecv_learner	Chiseling	0.1	1	0.05	0.1	True	1400	25	7346	479288269
