dgp	benchtm_path	n	scenario	outcome_transform	alpha	test_thresh	learner	strategy	bonf_strategy	n_burn_in	reveal_batch_prop	refit_batch_prop	margin_width	train_ratio	reveal_batch_size	refit_batch_size	n_sims	task_id	random_seed
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.7	0.01	0.05	0.5		5.0	25.0	50	6154	454861977
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.7	0.01	0.05	0.5		5.0	25.0	50	6155	1928804312
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.7	0.01	0.05	0.5		5.0	25.0	50	6156	664983817
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.7	0.01	0.05	0.5		5.0	25.0	50	6157	2629628724
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.7	0.01	0.05	0.5		5.0	25.0	50	6158	4057611342
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.7	0.01	0.05	0.5		5.0	25.0	50	6159	915193146
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.7	0.01	0.05	1.0		5.0	25.0	50	6160	3163394709
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.7	0.01	0.05	1.0		5.0	25.0	50	6161	4033219506
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.7	0.01	0.05	1.0		5.0	25.0	50	6162	3792429615
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.7	0.01	0.05	1.0		5.0	25.0	50	6163	28699540
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.7	0.01	0.05	1.0		5.0	25.0	50	6164	870300538
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.7	0.01	0.05	1.0		5.0	25.0	50	6165	3317007607
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.7	0.01	0.05	1.0		5.0	25.0	50	6166	2523662101
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.7	0.01	0.05	1.0		5.0	25.0	50	6167	2685234019
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.7	0.01	0.05	1.0		5.0	25.0	50	6168	3011371617
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.7	0.01	0.05	1.0		5.0	25.0	50	6169	1604405661
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.7	0.01	0.05	1.0		5.0	25.0	50	6170	2921058328
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.7	0.01	0.05	1.0		5.0	25.0	50	6171	216848364
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.7	0.01	0.05	1.0		5.0	25.0	50	6172	1752998171
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.7	0.01	0.05	1.0		5.0	25.0	50	6173	2695034304
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.7	0.01	0.05	1.0		5.0	25.0	50	6174	66120560
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.7	0.01	0.05	1.0		5.0	25.0	50	6175	1656197420
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.7	0.01	0.05	1.0		5.0	25.0	50	6176	2503648323
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.7	0.01	0.05	1.0		5.0	25.0	50	6177	4021236742
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.7	0.01	0.05	1.0		5.0	25.0	50	6178	1087062832
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.7	0.01	0.05	1.0		5.0	25.0	50	6179	2327829640
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.7	0.01	0.05	1.0		5.0	25.0	50	6180	1933827235
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.7	0.01	0.05	1.0		5.0	25.0	50	6181	4035772498
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.7	0.01	0.05	1.0		5.0	25.0	50	6182	4112779136
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.7	0.01	0.05	1.0		5.0	25.0	50	6183	946970249
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.7	0.01	0.05	1.0		5.0	25.0	50	6184	1713843619
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.7	0.01	0.05	1.0		5.0	25.0	50	6185	3116969032
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.7	0.01	0.05	1.0		5.0	25.0	50	6186	3606920428
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.7	0.01	0.05	1.0		5.0	25.0	50	6187	2651064365
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.7	0.01	0.05	1.0		5.0	25.0	50	6188	809775721
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.7	0.01	0.05	1.0		5.0	25.0	50	6189	3175734175
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.7	0.01	0.05	1.0		5.0	25.0	50	6190	2888195871
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.7	0.01	0.05	1.0		5.0	25.0	50	6191	921991429
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.7	0.01	0.05	1.0		5.0	25.0	50	6192	4196212911
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.7	0.01	0.05	1.0		5.0	25.0	50	6193	2856129701
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.7	0.01	0.05	1.0		5.0	25.0	50	6194	437627536
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.7	0.01	0.05	1.0		5.0	25.0	50	6195	2139067209
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.7	0.01	0.05	1.0		5.0	25.0	50	6196	35733873
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.7	0.01	0.05	1.0		5.0	25.0	50	6197	3190408986
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.7	0.01	0.05	1.0		5.0	25.0	50	6198	1862223925
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.7	0.01	0.05	1.0		5.0	25.0	50	6199	1404646065
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.7	0.01	0.05	1.0		5.0	25.0	50	6200	397823394
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.7	0.01	0.05	1.0		5.0	25.0	50	6201	3822765811
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.7	0.01	0.05	1.0		5.0	25.0	50	6202	3214286330
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.7	0.01	0.05	1.0		5.0	25.0	50	6203	362071380
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.7	0.01	0.05	1.0		5.0	25.0	50	6204	3927956606
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.7	0.01	0.05	1.0		5.0	25.0	50	6205	3466851736
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.7	0.01	0.05	1.0		5.0	25.0	50	6206	1864105883
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.7	0.01	0.05	1.0		5.0	25.0	50	6207	3699339630
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.7	0.01	0.05	1.0		5.0	25.0	50	6208	1111158030
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.7	0.01	0.05	1.0		5.0	25.0	50	6209	3510071939
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.8	0.01	0.05	0.0		5.0	25.0	50	6210	1865748060
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.8	0.01	0.05	0.0		5.0	25.0	50	6211	2202143098
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.8	0.01	0.05	0.0		5.0	25.0	50	6212	3107184712
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.8	0.01	0.05	0.0		5.0	25.0	50	6213	1882849178
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.8	0.01	0.05	0.0		5.0	25.0	50	6214	38887321
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.8	0.01	0.05	0.0		5.0	25.0	50	6215	4278913938
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.8	0.01	0.05	0.0		5.0	25.0	50	6216	2531685623
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.8	0.01	0.05	0.0		5.0	25.0	50	6217	984286043
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.8	0.01	0.05	0.0		5.0	25.0	50	6218	2634067728
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.8	0.01	0.05	0.0		5.0	25.0	50	6219	2348814378
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.8	0.01	0.05	0.0		5.0	25.0	50	6220	2738850168
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.8	0.01	0.05	0.0		5.0	25.0	50	6221	2880529448
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.8	0.01	0.05	0.0		5.0	25.0	50	6222	1039476905
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.8	0.01	0.05	0.0		5.0	25.0	50	6223	3010203569
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.8	0.01	0.05	0.0		5.0	25.0	50	6224	3066833107
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.8	0.01	0.05	0.0		5.0	25.0	50	6225	876279276
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.8	0.01	0.05	0.0		5.0	25.0	50	6226	392523431
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.8	0.01	0.05	0.0		5.0	25.0	50	6227	2808883238
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.8	0.01	0.05	0.0		5.0	25.0	50	6228	855859568
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.8	0.01	0.05	0.0		5.0	25.0	50	6229	3514870516
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.8	0.01	0.05	0.0		5.0	25.0	50	6230	3768705174
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.8	0.01	0.05	0.0		5.0	25.0	50	6231	214828142
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.8	0.01	0.05	0.0		5.0	25.0	50	6232	3172791775
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.8	0.01	0.05	0.0		5.0	25.0	50	6233	3914954163
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.8	0.01	0.05	0.0		5.0	25.0	50	6234	59036718
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.8	0.01	0.05	0.0		5.0	25.0	50	6235	126718975
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.8	0.01	0.05	0.0		5.0	25.0	50	6236	1066767934
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.8	0.01	0.05	0.0		5.0	25.0	50	6237	1528883936
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.8	0.01	0.05	0.0		5.0	25.0	50	6238	920868856
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.8	0.01	0.05	0.0		5.0	25.0	50	6239	67917165
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.8	0.01	0.05	0.0		5.0	25.0	50	6240	1163104324
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.8	0.01	0.05	0.0		5.0	25.0	50	6241	331335978
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.8	0.01	0.05	0.0		5.0	25.0	50	6242	1063261103
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.8	0.01	0.05	0.0		5.0	25.0	50	6243	3913437985
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.8	0.01	0.05	0.0		5.0	25.0	50	6244	268548391
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.8	0.01	0.05	0.0		5.0	25.0	50	6245	1524115658
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.8	0.01	0.05	0.0		5.0	25.0	50	6246	1971134524
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.8	0.01	0.05	0.0		5.0	25.0	50	6247	1824379825
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.8	0.01	0.05	0.0		5.0	25.0	50	6248	3147066306
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.8	0.01	0.05	0.0		5.0	25.0	50	6249	924897085
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.8	0.01	0.05	0.0		5.0	25.0	50	6250	2605892921
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.8	0.01	0.05	0.0		5.0	25.0	50	6251	2564506784
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.8	0.01	0.05	0.0		5.0	25.0	50	6252	2889961802
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.8	0.01	0.05	0.0		5.0	25.0	50	6253	2554660367
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.8	0.01	0.05	0.0		5.0	25.0	50	6254	348533073
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.8	0.01	0.05	0.0		5.0	25.0	50	6255	1598588509
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.8	0.01	0.05	0.0		5.0	25.0	50	6256	4086621487
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.8	0.01	0.05	0.0		5.0	25.0	50	6257	1430373878
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.8	0.01	0.05	0.0		5.0	25.0	50	6258	3601294985
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.8	0.01	0.05	0.0		5.0	25.0	50	6259	3800892753
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.8	0.01	0.05	0.5		5.0	25.0	50	6260	3457836581
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.8	0.01	0.05	0.5		5.0	25.0	50	6261	1646193278
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.8	0.01	0.05	0.5		5.0	25.0	50	6262	3534688530
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.8	0.01	0.05	0.5		5.0	25.0	50	6263	2119570595
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.8	0.01	0.05	0.5		5.0	25.0	50	6264	4005961146
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.8	0.01	0.05	0.5		5.0	25.0	50	6265	1216784702
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.8	0.01	0.05	0.5		5.0	25.0	50	6266	2337552972
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.8	0.01	0.05	0.5		5.0	25.0	50	6267	3379149303
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.8	0.01	0.05	0.5		5.0	25.0	50	6268	860204717
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.8	0.01	0.05	0.5		5.0	25.0	50	6269	1707026818
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.8	0.01	0.05	0.5		5.0	25.0	50	6270	2649065417
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.8	0.01	0.05	0.5		5.0	25.0	50	6271	2205942629
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	500	4	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling		0.8	0.01	0.05	0.5		5.0	25.0	50	6272	3190651712
