dgp	n	d	q	tau	alpha	test_thresh	learner	strategy	n_burn_in	margin_width	alpha_init	refit_batch_prop	reveal_batch_prop	train_ratio	n_min	n_sims	task_id	random_seed
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.0	0.01	0.01		30	100	7209	2107819650
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.0	0.01	0.01		30	100	7210	785282284
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.0	0.01	0.01		30	100	7211	1746148085
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.0	0.01	0.01		30	100	7212	3546401505
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.0	0.01	0.01		30	100	7213	3879174863
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.0	0.01	0.01		30	100	7214	1227104661
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.0	0.01	0.01		30	100	7215	2593520223
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.0	0.01	0.01		30	100	7216	3981966332
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.0	0.01	0.01		30	100	7217	2476538277
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.0	0.01	0.01		30	100	7218	4165802695
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.0	0.01	0.01		30	100	7219	2399881462
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.0	0.01	0.01		30	100	7220	2453545031
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.0	0.01	0.01		30	100	7221	1594160957
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.0	0.01	0.01		30	100	7222	614185144
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.0	0.01	0.01		30	100	7223	3374311429
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.0	0.01	0.01		30	100	7224	1608672461
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.025	0.01	0.01		30	100	7225	1085761055
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.025	0.01	0.01		30	100	7226	3426233954
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.025	0.01	0.01		30	100	7227	4032523145
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.025	0.01	0.01		30	100	7228	1577931138
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.025	0.01	0.01		30	100	7229	3839637247
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.025	0.01	0.01		30	100	7230	373736122
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.025	0.01	0.01		30	100	7231	1449466955
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.025	0.01	0.01		30	100	7232	2391372976
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.025	0.01	0.01		30	100	7233	3133023034
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.025	0.01	0.01		30	100	7234	3629766430
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.025	0.01	0.01		30	100	7235	2461974876
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.025	0.01	0.01		30	100	7236	3418477822
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.025	0.01	0.01		30	100	7237	1450192708
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.025	0.01	0.01		30	100	7238	752148157
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.025	0.01	0.01		30	100	7239	4245668147
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.025	0.01	0.01		30	100	7240	2889502040
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.025	0.01	0.01		30	100	7241	108393598
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.025	0.01	0.01		30	100	7242	947058600
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.025	0.01	0.01		30	100	7243	1085106462
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.025	0.01	0.01		30	100	7244	937194237
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.025	0.01	0.01		30	100	7245	2233701076
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.025	0.01	0.01		30	100	7246	3754109689
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.025	0.01	0.01		30	100	7247	2241771091
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.025	0.01	0.01		30	100	7248	1072319974
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.025	0.01	0.01		30	100	7249	2529448318
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.0	0.01	0.01		30	100	7250	1130638741
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.0	0.01	0.01		30	100	7251	3228424579
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.0	0.01	0.01		30	100	7252	2806284
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.0	0.01	0.01		30	100	7253	2677816876
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.0	0.01	0.01		30	100	7254	3739495038
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.0	0.01	0.01		30	100	7255	2578189225
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.0	0.01	0.01		30	100	7256	3404168817
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.0	0.01	0.01		30	100	7257	229842864
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.0	0.01	0.01		30	100	7258	2694357267
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.0	0.01	0.01		30	100	7259	1617185267
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.0	0.01	0.01		30	100	7260	3222366924
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.0	0.01	0.01		30	100	7261	996671824
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.0	0.01	0.01		30	100	7262	653043637
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.0	0.01	0.01		30	100	7263	1139755939
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.0	0.01	0.01		30	100	7264	1968484832
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.0	0.01	0.01		30	100	7265	2380861312
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.0	0.01	0.01		30	100	7266	1508475790
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.0	0.01	0.01		30	100	7267	856868812
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.0	0.01	0.01		30	100	7268	402767120
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.0	0.01	0.01		30	100	7269	1262501783
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.0	0.01	0.01		30	100	7270	2087914553
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.0	0.01	0.01		30	100	7271	1018271047
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.0	0.01	0.01		30	100	7272	3954546673
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.0	0.01	0.01		30	100	7273	4073789146
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.0	0.01	0.01		30	100	7274	172052588
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.025	0.01	0.01		30	100	7275	4057308438
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.025	0.01	0.01		30	100	7276	1251815085
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.025	0.01	0.01		30	100	7277	2619679047
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.025	0.01	0.01		30	100	7278	891381511
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.025	0.01	0.01		30	100	7279	3970793786
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.025	0.01	0.01		30	100	7280	1022832089
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.025	0.01	0.01		30	100	7281	3375039598
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.025	0.01	0.01		30	100	7282	3901696698
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.025	0.01	0.01		30	100	7283	2533806860
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.025	0.01	0.01		30	100	7284	2010341286
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.025	0.01	0.01		30	100	7285	27639012
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.025	0.01	0.01		30	100	7286	2002740720
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.025	0.01	0.01		30	100	7287	3317932187
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.025	0.01	0.01		30	100	7288	3266647512
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.025	0.01	0.01		30	100	7289	3017164476
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.025	0.01	0.01		30	100	7290	663538959
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.025	0.01	0.01		30	100	7291	2642494326
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.025	0.01	0.01		30	100	7292	2092788737
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.025	0.01	0.01		30	100	7293	3265997557
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.025	0.01	0.01		30	100	7294	1846772433
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.025	0.01	0.01		30	100	7295	2202983934
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.025	0.01	0.01		30	100	7296	2563711888
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.025	0.01	0.01		30	100	7297	3024014621
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.025	0.01	0.01		30	100	7298	4293067622
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.5	1.0	0.025	0.01	0.01		30	100	7299	4016533516
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.0	0.01	0.01		30	100	7300	3304757855
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.0	0.01	0.01		30	100	7301	1614070257
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.0	0.01	0.01		30	100	7302	1708820188
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.0	0.01	0.01		30	100	7303	3041360109
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.0	0.01	0.01		30	100	7304	3554313309
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.0	0.01	0.01		30	100	7305	2043063633
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.0	0.01	0.01		30	100	7306	733186828
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.0	0.01	0.01		30	100	7307	2896524458
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.0	0.01	0.01		30	100	7308	130840532
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.0	0.01	0.01		30	100	7309	3276601949
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.0	0.01	0.01		30	100	7310	878099092
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.0	0.01	0.01		30	100	7311	195217007
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.0	0.01	0.01		30	100	7312	1462056502
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.0	0.01	0.01		30	100	7313	2777127760
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.0	0.01	0.01		30	100	7314	2192927655
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.0	0.01	0.01		30	100	7315	973845970
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.0	0.01	0.01		30	100	7316	2641959539
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.0	0.01	0.01		30	100	7317	2877767822
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.0	0.01	0.01		30	100	7318	3911021768
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.0	0.01	0.01		30	100	7319	2011462835
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.0	0.01	0.01		30	100	7320	2189806281
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.0	0.01	0.01		30	100	7321	3322383723
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.0	0.01	0.01		30	100	7322	2152962526
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.0	0.01	0.01		30	100	7323	530002484
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.0	0.01	0.01		30	100	7324	215792086
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.025	0.01	0.01		30	100	7325	2690034047
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.025	0.01	0.01		30	100	7326	149943987
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.025	0.01	0.01		30	100	7327	1196022685
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.025	0.01	0.01		30	100	7328	2367213984
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.025	0.01	0.01		30	100	7329	3663529784
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.025	0.01	0.01		30	100	7330	1881962803
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.025	0.01	0.01		30	100	7331	3987376776
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.025	0.01	0.01		30	100	7332	3604252341
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.025	0.01	0.01		30	100	7333	4279498094
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.025	0.01	0.01		30	100	7334	690113536
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.025	0.01	0.01		30	100	7335	3418825771
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.025	0.01	0.01		30	100	7336	107252450
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.025	0.01	0.01		30	100	7337	3237263178
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.025	0.01	0.01		30	100	7338	1928606817
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.025	0.01	0.01		30	100	7339	925568719
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.025	0.01	0.01		30	100	7340	1019962632
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.025	0.01	0.01		30	100	7341	1443139359
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.025	0.01	0.01		30	100	7342	213092110
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.025	0.01	0.01		30	100	7343	2000091275
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.025	0.01	0.01		30	100	7344	3112125920
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.025	0.01	0.01		30	100	7345	3321646316
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.025	0.01	0.01		30	100	7346	479288269
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.025	0.01	0.01		30	100	7347	3929748472
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.025	0.01	0.01		30	100	7348	2612712376
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	Chiseling	0.8	1.0	0.025	0.01	0.01		30	100	7349	812346247
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	TTestStrategy				0.01	0.01		30	250	7350	1207099463
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	TTestStrategy				0.01	0.01		30	250	7351	3961538202
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	TTestStrategy				0.01	0.01		30	250	7352	745159869
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	TTestStrategy				0.01	0.01		30	250	7353	2987685131
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	TTestStrategy				0.01	0.01		30	250	7354	1631020352
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	TTestStrategy				0.01	0.01		30	250	7355	2623240298
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	TTestStrategy				0.01	0.01		30	250	7356	3442183399
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	TTestStrategy				0.01	0.01		30	250	7357	858311721
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	TTestStrategy				0.01	0.01		30	250	7358	1684029117
LinearNonNegRCT	1000	5	1.0	0.1388888888888889	0.05	0	linreg_learner	TTestStrategy				0.01	0.01		30	250	7359	238478194
LinearNonNegRCT	1000	5	1.0	0.16666666666666666	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.0	0.01	0.01		30	100	7360	3224531082
LinearNonNegRCT	1000	5	1.0	0.16666666666666666	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.0	0.01	0.01		30	100	7361	2441538150
LinearNonNegRCT	1000	5	1.0	0.16666666666666666	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.0	0.01	0.01		30	100	7362	538959530
LinearNonNegRCT	1000	5	1.0	0.16666666666666666	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.0	0.01	0.01		30	100	7363	2798238558
LinearNonNegRCT	1000	5	1.0	0.16666666666666666	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.0	0.01	0.01		30	100	7364	3319027984
LinearNonNegRCT	1000	5	1.0	0.16666666666666666	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.0	0.01	0.01		30	100	7365	905299424
LinearNonNegRCT	1000	5	1.0	0.16666666666666666	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.0	0.01	0.01		30	100	7366	1017620895
LinearNonNegRCT	1000	5	1.0	0.16666666666666666	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.0	0.01	0.01		30	100	7367	2389961209
LinearNonNegRCT	1000	5	1.0	0.16666666666666666	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.0	0.01	0.01		30	100	7368	2909381340
LinearNonNegRCT	1000	5	1.0	0.16666666666666666	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.0	0.01	0.01		30	100	7369	3678611156
LinearNonNegRCT	1000	5	1.0	0.16666666666666666	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.0	0.01	0.01		30	100	7370	2430013268
LinearNonNegRCT	1000	5	1.0	0.16666666666666666	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.0	0.01	0.01		30	100	7371	3586580903
LinearNonNegRCT	1000	5	1.0	0.16666666666666666	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.0	0.01	0.01		30	100	7372	3990646166
LinearNonNegRCT	1000	5	1.0	0.16666666666666666	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.0	0.01	0.01		30	100	7373	3982960183
LinearNonNegRCT	1000	5	1.0	0.16666666666666666	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.0	0.01	0.01		30	100	7374	1663537541
LinearNonNegRCT	1000	5	1.0	0.16666666666666666	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.0	0.01	0.01		30	100	7375	1571467605
LinearNonNegRCT	1000	5	1.0	0.16666666666666666	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.0	0.01	0.01		30	100	7376	284177329
LinearNonNegRCT	1000	5	1.0	0.16666666666666666	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.0	0.01	0.01		30	100	7377	1366012517
LinearNonNegRCT	1000	5	1.0	0.16666666666666666	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.0	0.01	0.01		30	100	7378	82272164
LinearNonNegRCT	1000	5	1.0	0.16666666666666666	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.0	0.01	0.01		30	100	7379	3218760172
LinearNonNegRCT	1000	5	1.0	0.16666666666666666	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.0	0.01	0.01		30	100	7380	3551330495
LinearNonNegRCT	1000	5	1.0	0.16666666666666666	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.0	0.01	0.01		30	100	7381	1851613682
LinearNonNegRCT	1000	5	1.0	0.16666666666666666	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.0	0.01	0.01		30	100	7382	2253722421
LinearNonNegRCT	1000	5	1.0	0.16666666666666666	0.05	0	linreg_learner	Chiseling	0.2	1.0	0.0	0.01	0.01		30	100	7383	376018631
